"pointid","xcoord","ycoord"
9592,-977641.488299998,2739215.65680001
9593,-980174.481899999,2739418.19030001
9594,-982685.017999999,2739974.6833
9595,-985976.3748,2740813.3989
9596,-986186.360200001,2740803.7138
9597,-986358.005900001,2740829.64009999
9598,-987541.501200001,2740197.208
9599,-988385.9526,2739822.23
9600,-987811.052500001,2739920.0546
9601,-988964.2817,2739661.086
9602,-989506.483599998,2739538.29360001
9603,-990388.0313,2739611.04190001
9604,-990251.681199999,2739553.77110001
9605,-993044.349099999,2740356.1446
9606,-990755.475700002,2739544.7951
9607,-995057.306099999,2740965.591
9608,-996003.7784,2741498.0411
9609,-996748.866300001,2741885.0303
9610,-998297.1405,2742501.1126
9611,-1001777.0695,2743571.888
9612,-1003735.6629,2744073.6928
9613,-1005670.2102,2744043.67629999
9614,-1006619.6612,2744277.58459999
9615,-1008800.0418,2746146.327
9616,-975093.545100001,2735989.7186
9617,-975645.459200001,2735531.7142
9618,-977031.431100001,2735039.4691
9619,-978808.078600001,2734534.0897
9620,-979706.4484,2733809.0087
9621,-979261.9369,2734023.7884
9622,-979760.127699998,2734091.35150001
9623,-979944.7435,2734116.3973
9624,-981278.914300001,2733553.9698
9625,-982524.411900001,2733297.6395
9626,-983754.459899999,2732909.0074
9627,-984489.056800001,2733603.8001
9628,-987341.9613,2733836.9022
9629,-988221.464000001,2734867.80979999
9630,-991782.014200001,2735328.2786
9631,-990368.7513,2734713.1154
9632,-989681.6863,2739704.12120001
9633,-920514.9817,2721349.4173
9634,-946472.270400001,2729638.4638
9635,-987738.808400001,2739982.49919999
9636,-990720.814099999,2739548.5071
9637,-908346.954600001,2775695.4864
9638,-908160.8266,2775488.3263
9639,-906711.809699999,2774790.556
9640,-908790.1486,2775755.0683
9641,-909805.492,2776954.38030001
9642,-906433.495599999,2762503.4553
9643,-906118.2624,2764484.2806
9644,-905718.562800001,2764838.73929999
9645,-906725.213400001,2759827.3581
9646,-905932.403899999,2760114.7743
9647,-906105.217800002,2759680.9133
9648,-906538.120799999,2757439.66480001
9649,-907209.543899999,2756190.23290001
9650,-907918.4009,2755339.949
9651,-907206.064900002,2752914.03469999
9652,-908259.752900001,2752346.6744
9653,-907306.902099999,2751140.41610001
9654,-907078.8305,2749531.0398
9655,-907150.1611,2748982.4656
9656,-906611.506699999,2745992.35750001
9657,-907254.297499999,2745749.5756
9658,-907048.9039,2745499.79969999
9659,-906799.666300001,2745086.6468
9660,-906693.028000001,2743413.222
9661,-907654.5558,2742146.0789
9662,-908453.488600001,2742750.3658
9663,-908668.1097,2742064.3092
9664,-907819.046800001,2740936.81530001
9665,-909225.164799999,2740288.02860001
9666,-908218.165899999,2739825.6876
9667,-909595.068499998,2738773.40820001
9668,-909004.010999999,2737209.5725
9669,-909311.591600001,2737115.6965
9670,-908438.382099998,2736058.84970001
9671,-908313.790999999,2735801.2682
9672,-908061.314099998,2735517.5009
9673,-909025.072600001,2734395.4651
9674,-907419.9593,2731137.7274
9675,-907523.192500001,2731237.27769999
9676,-908255.765000003,2730768.77719999
9677,-908255.916099998,2729660.7447
9678,-907720.7086,2729519.7372
9679,-908097.436799998,2727439.9247
9680,-908256.403499999,2727156.7283
9681,-908044.2952,2726531.4297
9682,-907784.362400002,2726287.3675
9683,-906363.225900001,2726096.27799999
9684,-905555.710000001,2724377.2539
9685,-905431.2112,2724361.5396
9686,-906132.180600001,2724102.8638
9687,-905982.4261,2722611.46680001
9688,-906897.3575,2722532.56359999
9689,-907464.2338,2721538.6222
9690,-908483.680999999,2721261.315
9691,-908011.767000001,2720965.2082
9692,-907873.1462,2720430.5725
9693,-908928.2276,2716875.7135
9694,-905290.685799999,2760100.4641
9695,-881295.392499999,2880781.3659
9696,-881081.916499999,2880752.0136
9697,-882793.243599999,2881803.2363
9698,-882874.6251,2883110.8523
9699,-884388.0215,2884010.3347
9700,-885666.593699999,2884989.1947
9701,-1025906.8453,2909996.36600001
9702,-1020390.9553,2914219.6027
9703,-1025949.4449,2907253.4945
9704,-1025795.9808,2907786.99460001
9705,-1024269.8792,2901064.6071
9706,-1022987.4755,2898012.73140001
9707,-1021800.9076,2896369.9505
9708,-1021522.5458,2896034.94499999
9709,-1019543.4016,2893436.2419
9710,-996173.688200001,2908113.9604
9711,-996287.629100001,2914358.33499999
9712,-996578.434499998,2906208.31460001
9713,-998730.603599999,2903886.259
9714,-959972.3031,2901647.438
9715,-958847.9886,2902407.6063
9716,-964186.6425,2899481.0651
9717,-961137.127400001,2894952.9156
9718,-964296.5861,2899076.80310001
9719,-969910.0736,2895769.1463
9720,-968220.629499999,2895605.2695
9721,-970994.465,2896577.8126
9722,-975422.090600002,2896600.09599999
9723,-976709.6381,2896433.9157
9724,-978329.169700002,2895892.33979999
9725,-981189.027900002,2893621.10379999
9726,-983800.140599999,2891048.1576
9727,-982258.417999999,2892375.5424
9728,-984031.3481,2890371.68559999
9729,-1014161.283,2905448.31689999
9730,-1014353.1267,2905897.8178
9731,-1014341.2036,2905136.35469999
9732,-1014679.5224,2903637.7198
9733,-1014431.7171,2903378.3036
9734,-1015354.5722,2900273.97140001
9735,-1015507.3876,2896737.7862
9736,-1015241.6389,2898542.13650001
9737,-1015046.713,2896767.848
9738,-1015169.8147,2894569.1201
9739,-1013684.2937,2890729.4596
9740,-1015898.6979,2908297.7436
9741,-1016418.344,2909255.19830001
9742,-1015178.0356,2907736.58709999
9743,-1014414.3733,2906132.72890001
9744,-851334.767700001,2911430.87089999
9745,-848158.181700001,2901858.2507
9746,-849773.300100001,2890695.4484
9747,-850265.9341,2889478.6587
9748,-849395.664699998,2892827.17270001
9749,-848190.627100001,2894570.76779999
9750,-847976.947000001,2898458.0595
9751,-847480.4421,2898866.62629999
9752,-847109.536800001,2905484.7949
9753,-1029545.3559,2911403.6544
9754,-1025794.4051,2915393.1833
9755,-1031257.7332,2911017.5836
9756,-1033382.6794,2908898.7593
9757,-1032907.7927,2908828.61799999
9758,-1032755.4261,2908806.1121
9759,-1035275.217,2908112.2353
9760,-1035882.7879,2905814.4662
9761,-1035901.8307,2904149.48139999
9762,-1036198.7599,2902817.6355
9763,-973918.9423,2910190.1328
9764,-974374.039500001,2909042.8937
9765,-974239.7282,2910884.394
9766,-977185.859200001,2911603.6107
9767,-978387.7154,2912133.52
9768,-977193.257700001,2911251.90419999
9769,-981372.264100001,2917003.7669
9770,-984300.294000002,2926440.08169999
9771,-984685.057300001,2931450.1052
9772,-984371.0846,2931687.15079999
9773,-987357.894699999,2935497.4101
9774,-987478.750899998,2937170.86160001
9775,-987172.161800002,2937355.6668
9776,-985189.233200001,2938943.67029999
9777,-981854.3434,2942041.1197
9778,-982130.621999998,2943112.42090001
9779,-978714.613600002,2945680.19149999
9780,-976200.455700001,2947839.9828
9781,-971935.714699999,2948357.27660001
9782,-970382.7211,2949256.2798
9783,-970173.601700001,2949191.7154
9784,-922292.669900001,2875600.091
9785,-922686.482200001,2876009.40419999
9786,-922176.2614,2879349.51649999
9787,-922850.6992,2879828.55910001
9788,-922291.6957,2883679.2212
9789,-920678.089100001,2885192.32299999
9790,-922293.7362,2876282.6783
9791,-825685.158500001,2872303.4394
9792,-825701.4334,2872273.7516
9793,-833059.0316,2873461.0827
9794,-832282.132400001,2873433.1993
9795,-833092.7399,2873459.9853
9796,-835424.733899999,2873642.4711
9797,-840612.679300003,2874426.26389999
9798,-853254.6514,2884736.7155
9799,-852745.093399999,2884675.1008
9800,-855429.251299999,2882462.05340001
9801,-857383.534499998,2879284.0138
9802,-842415.4317,2876773.5154
9803,-847571.5722,2881541.9034
9804,-847618.309200001,2881712.12219999
9805,-865681.8229,2864801.0694
9806,-866378.7385,2861446.77280001
9807,-866467.089900001,2860015.0884
9808,-865704.451999999,2861447.48
9809,-865282.656500001,2857481.2604
9810,-863960.2003,2856852.0822
9811,-863822.8651,2855869.1277
9812,-863910.47,2854632.3377
9813,-863730.6004,2851813.11370001
9814,-863714.451600001,2850748.49159999
9815,-862733.591800001,2849466.18149999
9816,-863190.322599999,2847686.0955
9817,-864958.1667,2847482.6257
9818,-865945.3668,2843195.4084
9819,-865199.521,2842522.6809
9820,-865782.2294,2840871.79109999
9821,-865956.9077,2840941.4985
9822,-866711.682399999,2839905.36080001
9823,-865709.4274,2838465.2081
9824,-866456.308599999,2836885.0269
9825,-866503.301600001,2836880.6607
9826,-867088.1714,2836825.7649
9827,-867306.9462,2836809.5598
9828,-869661.730100001,2834891.63999999
9829,-878137.577600001,2838368.8603
9830,-884826.9961,2842864.3852
9831,-885133.424800002,2842788.71589999
9832,-888046.5167,2838221.1883
9833,-888512.522399998,2838518.33190001
9834,-889603.828,2837927.0176
9835,-892745.7005,2835742.8167
9836,-894155.2202,2836110.1224
9837,-898811.220000001,2842267.3302
9838,-899418.9253,2842176.0012
9839,-900890.7869,2843740.2996
9840,-899631.4189,2842677.1501
9841,-902733.887399999,2844911.4221
9842,-905590.9495,2848725.5511
9843,-906706.365300001,2848668.2863
9844,-911061.093900001,2846452.7996
9845,-914747.744000001,2847067.6406
9846,-920058.2821,2845940.0185
9847,-920731.665400001,2846104.5778
9848,-923659.8778,2843418.0154
9849,-923596.067700001,2842683.21219999
9850,-924792.5731,2842266.03830001
9851,-910566.869899999,2844950.0636
9852,-910534.276200001,2844841.7934
9853,-910538.006999999,2844047.6957
9854,-909949.337099999,2842738.3472
9855,-910653.134000001,2841036.2205
9856,-911180.239499999,2839966.37900001
9857,-911929.923800001,2837160.2823
9858,-921904.4001,2837839.7774
9859,-911991.919,2836557.8902
9860,-922041.8005,2837990.8777
9861,-922189.1742,2837876.8731
9862,-922130.765200002,2837869.2699
9863,-922074.5518,2837861.9378
9864,-926127.413199999,2835834.02840001
9865,-827394.8876,2872395.58359999
9866,-827360.2932,2872420.6078
9867,-828350.507400001,2871892.5144
9868,-815680.795,2889633.9069
9869,-818426.641100002,2887074.4648
9870,-814822.752099999,2893555.3853
9871,-814207.3753,2894188.0455
9872,-817854.364900001,2910356.21389999
9873,-817264.6951,2907975.4877
9874,-820527.4422,2916944.3193
9875,-820993.896900001,2917818.3385
9876,-821157.107300001,2917948.7729
9877,-777479.1136,2841449.8302
9878,-775062.881400001,2835472.4203
9879,-777626.1816,2852792.2502
9880,-777845.716499998,2853355.60690001
9881,-777627.311399999,2854572.2703
9882,-777317.6163,2855067.4904
9883,-774840.4207,2833269.0661
9884,-774826.959,2833257.32850001
9885,-699510.127100001,2821356.5012
9886,-691222.1202,2818626.5013
9887,-699636.1284,2821482.4981
9888,-699874.126399999,2822644.50500001
9889,-703920.125299999,2823120.4988
9890,-703360.1293,2822826.5023
9891,-700966.121099999,2823078.4979
9892,-708261.5628,2823253.77189999
9893,-707224.1236,2823470.50420001
9894,-708470.125699999,2823260.49400001
9895,-701946.1211,2822770.4977
9896,-709163.125700001,2823351.5073
9897,-711928.121799999,2823890.49610001
9898,-711200.123400001,2823778.5022
9899,-713188.121899999,2824520.5036
9900,-711998.1278,2823974.5017
9901,-713328.1203,2824380.5029
9902,-713489.1228,2824205.5054
9903,-716366.124700001,2821832.5045
9904,-715488.316700002,2821427.2476
9905,-717710.1201,2823470.50770001
9906,-721196.125600001,2822952.49619999
9907,-718928.1235,2823302.50110001
9908,-724475.144799999,2822687.9925
9909,-724384.6378,2822666.14030001
9910,-724262.123299998,2822798.5049
9911,-724557.773399999,2822787.553
9912,-725960.344299999,2823993.5145
9913,-725729.591100001,2823957.41859999
9914,-728327.264799999,2830452.0568
9915,-728159.6127,2830860.3569
9916,-727359.152199999,2833037.24840001
9917,-727613.091000001,2834014.78510001
9918,-723716.1254,2820936.4937
9919,-729218.124700001,2819438.4952
9920,-728364.1234,2820628.49860001
9921,-730142.122999999,2819102.50780001
9922,-730212.125000001,2819074.50109999
9923,-733530.125199999,2821244.5016
9924,-733189.969199999,2820552.5174
9925,-737996.1257,2818220.5008
9926,-740222.120900001,2817562.49859999
9927,-738248.1227,2818080.5012
9928,-755631.656199999,2824179.5933
9929,-755773.478900002,2822494.52769999
9930,-756447.559000001,2822336.102
9931,-756420.127,2822224.49500001
9932,-752285.863099999,2825627.7642
9933,-751133.9091,2829953.14170001
9934,-753171.445,2834682.8526
9935,-754782.0868,2837603.2789
9936,-754741.5892,2837837.00259999
9937,-753850.889900001,2839364.9962
9938,-754483.902,2842750.0042
9939,-754152.794900001,2843241.2499
9940,-759332.120600002,2819172.49719999
9941,-756644.122400001,2822252.5019
9942,-774158.127400001,2826382.5045
9943,-765786.122500002,2822308.5048
9944,-765359.121600001,2822329.4972
9945,-775691.121799999,2825521.5041
9946,-740317.121899999,2817017.9375
9947,-740319.889699999,2817509.7479
9948,-740914.606299999,2816824.35820001
9949,-742909.4371,2812022.6546
9950,-742839.034700001,2813044.1421
9951,-742996.673900001,2808640.89470001
9952,-742716.749500001,2804163.4381
9953,-742899.686799999,2804162.2346
9954,-742316.4378,2803237.02879999
9955,-742803.1966,2801384.01769999
9956,-742627.278000002,2799096.69199999
9957,-743317.8009,2797807.2216
9958,-765100.1251,2822392.5026
9959,-763210.121100001,2822266.4975
9960,-762636.124800001,2822308.49819999
9961,-754082.1253,2818864.5041
9962,-752080.125900001,2818514.49489999
9963,-724248.123400002,2823148.5045
9964,-750953.1259,2821391.5061
9965,-741539.5578,2815552.11970001
9966,-726558.121099999,2821678.50480001
9967,-726446.118200001,2821748.49719999
9968,-726817.128000001,2821573.5037
9969,-728028.122300001,2820866.501
9970,-743162.126000001,2820222.49639999
9971,-743176.1254,2820824.4998
9972,-743204.124899999,2819438.4994
9973,-732760.118500001,2818822.5014
9974,-781822.569800002,2822508.46509999
9975,-725690.1283,2821440.5014
9976,-732340.1235,2818584.49350001
9977,-750735.767000001,2821216.3578
9978,-743596.126000002,2817800.5011
9979,-741092.9365,2816670.8142
9980,-782918.5249,2823682.6868
9981,-706975.591600002,2903159.74569999
9982,-703062.060900002,2899906.4499
9983,-711498.567099999,2905028.7736
9984,-710782.678300002,2905334.6257
9985,-712846.593299999,2905393.045
9986,-712964.407400002,2905632.209
9987,-709851.1219,2904686.9825
9988,-603890.124500002,2803002.5035
9989,-602826.128,2802190.49830001
9990,-606389.1233,2804283.50139999
9991,-605448.044999999,2803843.2986
9992,-607437.1606,2804012.44649999
9993,-607474.1283,2804010.5072
9994,-608650.1271,2806334.49829999
9995,-608748.122099999,2804836.5065
9996,-608510.132099999,2807426.5042
9997,-608615.722300001,2804112.6765
9998,-609378.120599999,2807580.50640001
9999,-614369.130299999,2811521.49570001
10000,-613564.121799999,2808406.5051
10001,-614327.7866,2811497.3224
10002,-616014.1254,2810618.50749999
10003,-615776.126800001,2809218.5028
10004,-615944.1292,2810282.49810001
10005,-616154.124200001,2808840.4988
10006,-620480.126700003,2809218.50789999
10007,-619458.119999999,2808602.5004
10008,-634249.129799999,2818661.5025
10009,-631960.123400001,2815644.5049
10010,-630686.130100001,2814636.49510001
10011,-630028.125700001,2814482.50459999
10012,-626752.1268,2810814.4991
10013,-617435.121400001,2808371.4988
10014,-631666.1186,2815420.5072
10015,-630994.1204,2814832.4961
10016,-627340.122400002,2812158.4994
10017,-638470.121999999,2818822.5001
10018,-639212.1264,2820096.49440001
10019,-644616.132200001,2819326.4999
10020,-641228.124199999,2820712.5017
10021,-640290.1258,2820614.4979
10022,-639632.122600001,2820418.4937
10023,-651406.129899999,2819634.4952
10024,-647682.123400001,2819788.4944
10025,-652988.127900001,2821286.499
10026,-652652.123800001,2821216.4984
10027,-656502.127,2821426.5015
10028,-662942.1225,2822308.50310001
10029,-661990.125399999,2822070.497
10030,-660912.1259,2822294.4955
10031,-656845.1306,2822217.5017
10032,-657706.1241,2822798.5053
10033,-659278.396999999,2822673.2504
10034,-658630.1258,2822812.49730001
10035,-660814.2968,2822322.45300001
10036,-673988.126,2818318.4981
10037,-673694.122900001,2818822.50339999
10038,-674422.122999999,2817744.498
10039,-673722.123299999,2820488.4969
10040,-676508.128,2818598.50369999
10041,-675336.251499999,2819648.6954
10042,-677418.1985,2817590.4621
10043,-678720.1225,2816526.5055
10044,-678797.1286,2816449.5048
10045,-679224.1243,2816484.4951
10046,-681986.627099999,2817851.75100001
10047,-682794.1261,2817590.5045
10048,-683578.1231,2819452.4988
10049,-683522.127200001,2818542.5015
10050,-684110.126399999,2819662.5038
10051,-688940.129100001,2821412.5032
10052,-666749.754799999,2819223.7552
10053,-664938.4562,2820751.8369
10054,-667110.3086,2818397.20469999
10055,-668086.307499999,2815120.5198
10056,-610155.126499998,2808245.4987
10057,-609756.116599999,2807720.50220001
10058,-617142.759,2808536.9715
10059,-617148.8927,2808532.2793
10060,-601587.954099999,2799908.4996
10061,-601118.3375,2800069.3924
10062,-644014.123,2821090.4998
10063,-644308.126499999,2820166.5009
10064,-645610.117700001,2823064.4997
10065,-663446.127800001,2822644.50279999
10066,-673974.117400001,2821174.4971
10067,-672434.603000002,2820824.86169999
10068,-671258.127,2820138.5063
10069,-670922.121200001,2820040.5061
10070,-610225.842599999,2808604.1537
10071,-668598.121799999,2825150.49990001
10072,-667940.126599999,2825528.4983
10073,-669214.1225,2823974.499
10074,-669046.125800002,2824632.50639999
10075,-667247.129000001,2825787.5027
10076,-666876.123199999,2825906.5013
10077,-644954.455600002,2898007.1064
10078,-642708.149700001,2893469.8256
10079,-644299.9477,2898363.74099999
10080,-645893.3095,2899096.0992
10081,-647984.213300002,2900776.3046
10082,-666069.5968,2917200.86979999
10083,-661796.685000001,2911822.52590001
10084,-663482.336800001,2909098.05359999
10085,-661910.371099999,2908340.8483
10086,-667539.336400001,2912084.824
10087,-666545.2755,2912193.0711
10088,-668683.3985,2912011.1727
10089,-669256.085100001,2910522.8856
10090,-672577.4774,2909519.1339
10091,-673146.6167,2908466.65809999
10092,-674514.261399998,2908295.79570001
10093,-674784.3485,2907986.3334
10094,-663787.370300001,2900637.35389999
10095,-662735.6072,2899900.82470001
10096,-664844.4123,2899770.04850001
10097,-666306.1435,2898864.5581
10098,-667897.1333,2897961.39040001
10099,-666330.0143,2898874.5793
10100,-674402.5709,2889099.2889
10101,-677053.8507,2890947.69440001
10102,-681966.775499999,2896021.7543
10103,-652281.891200001,2845350.3209
10104,-649374.832099999,2841138.6662
10105,-656257.844599999,2851642.42520001
10106,-656007.004799999,2852968.38890001
10107,-913660.4948,2791959.5337
10108,-798681.3558,2800989.6041
10109,-1254226.5,2565981.50579999
10110,-1255831.8689,2564398.7432
10111,-1252166.7709,2567434.63070001
10112,-1250459.2487,2568054.4072
10113,-1251272.0865,2567647.32989999
10114,-1249563.9444,2570039.08990001
10115,-1199867.6939,2641130.1326
10116,-1199919.2505,2641164.5021
10117,-1199786.2503,2636915.5029
10118,-1199639.2399,2637104.5024
10119,-1202420.178,2628335.4317
10120,-1202691.2466,2628536.50029999
10121,-1202635.2469,2629516.50660001
10122,-1202418.2507,2628067.4991
10123,-1203166.3591,2626373.0398
10124,-1203013.2493,2627346.4955
10125,-1205295.2466,2619394.501
10126,-1205323.2438,2619464.5031
10127,-1205292.2175,2618957.18280001
10128,-1205307.1601,2619358.7623
10129,-1205335.6278,2618861.27339999
10130,-1204931.2464,2617154.504
10131,-1205470.7198,2618186.41399999
10132,-1205346.8736,2616224.14179999
10133,-1207696.2483,2614053.5083
10134,-1205664.266,2615857.3228
10135,-1207871.246,2613934.4998
10136,-1209880.249,2612527.498
10137,-1212341.9152,2606803.66200001
10138,-1212514.8336,2607298.4945
10139,-1212220.8789,2608122.7361
10140,-1212191.2643,2608192.51019999
10141,-1212314.8483,2605756.1283
10142,-1212327.4054,2605789.1235
10143,-1212289.7499,2606295.3767
10144,-1212286.6601,2606639.957
10145,-1212211.2507,2607928.5033
10146,-1212170.3628,2608233.0224
10147,-1212295.3126,2605114.8427
10148,-1213895.0812,2603715.8977
10149,-1213704.7594,2603962.4715
10150,-1212442.1126,2604942.7907
10151,-1212413.7146,2604958.696
10152,-1213541.9465,2604136.342
10153,-1212828.0148,2604759.60149999
10154,-1214241.2928,2603554.43329999
10155,-1214168.1903,2603575.7815
10156,-1214160.1771,2603576.1206
10157,-1214429.2361,2603492.89830001
10158,-1215399.0073,2602569.4844
10159,-1215213.7098,2602832.3608
10160,-1215665.5726,2602080.549
10161,-1215570.0901,2602314.5548
10162,-1214652.605,2603326.4875
10163,-1214634.6597,2603341.5366
10164,-1215557.8503,2602319.38120001
10165,-1217624.2149,2598132.2801
10166,-1217348.6697,2598302.95500001
10167,-1217990.3982,2597399.6288
10168,-1218126.0061,2597218.6118
10169,-1218237.4531,2597121.16889999
10170,-1219182.6851,2596592.73210001
10171,-1218970.5377,2596614.2142
10172,-1222981.4667,2591986.7232
10173,-1222655.2508,2593129.6882
10174,-1222921.2481,2591852.27
10175,-1206573.4739,2612979.1378
10176,-1207673.5973,2614019.28130001
10177,-1207671.7407,2614022.09780001
10178,-1200627.7855,2643976.27040001
10179,-1200670.4443,2643983.3536
10180,-1200713.2688,2643988.859
10181,-1200578.4509,2643965.7393
10182,-1200415.7861,2643841.91779999
10183,-1200311.2489,2643824.5057
10184,-1199534.252,2645567.50500001
10185,-1199527.2445,2646036.5026
10186,-1198673.2436,2646364.16650001
10187,-1198953.247,2646792.50270001
10188,-1199312.7883,2646216.11339999
10189,-1199107.2445,2646117.52060001
10190,-1199156.248,2645945.5016
10191,-1200037.0377,2645100.4227
10192,-1199853.1825,2645164.5583
10193,-1200695.6872,2644841.65210001
10194,-1200460.7774,2644951.3016
10195,-1200262.2452,2645371.499
10196,-1200955.8895,2644671.1938
10197,-1200129.2506,2641836.4957
10198,-1200031.2403,2641892.4983
10199,-1200283.2562,2642480.49999999
10200,-1199625.2484,2640646.5006
10201,-1199751.2499,2641052.50879999
10202,-1199317.2413,2639302.49819999
10203,-1199373.2491,2639498.503
10204,-1199513.2524,2639162.5044
10205,-1199471.2445,2639190.49879999
10206,-1199543.7407,2639043.9635
10207,-1199513.2461,2638626.8596
10208,-1199471.2452,2638714.49730001
10209,-1199429.2462,2638336.5057
10210,-1199448.7857,2638503.8132
10211,-1199526.0812,2638758.3667
10212,-1201872.2524,2631609.5039
10213,-1201795.2468,2631840.4994
10214,-1202089.2469,2631224.50129999
10215,-1202005.2512,2631574.50269999
10216,-1203419.2455,2625204.49870001
10217,-1203280.4624,2625837.9865
10218,-1211749.7526,2608912.3987
10219,-1212078.6465,2609569.5976
10220,-1211835.3045,2610461.4173
10221,-1217321.1537,2598360.2052
10222,-1217105.5188,2598806.13679999
10223,-1222945.6722,2590241.3363
10224,-1222767.2499,2590932.5017
10225,-1224153.2502,2588930.50440001
10226,-1223897.727,2589198.69789999
10227,-1223698.9949,2589412.75769999
10228,-1223481.2491,2589588.50750001
10229,-1224601.2508,2587908.50199999
10230,-1224524.245,2587915.4945
10231,-1225084.2493,2587523.5004
10232,-1224860.255,2587649.4973
10233,-1199929.0348,2641262.36789999
10234,-1222725.2455,2591058.50020001
10235,-1216378.6863,2600967.72700001
10236,-1216152.4036,2601557.3402
10237,-1225931.2523,2586102.5047
10238,-1225819.2533,2586088.496
10239,-1200374.6916,2643713.4809
10240,-1200283.2485,2642606.50309999
10241,-1200444.2492,2642795.5039
10242,-1200451.2427,2643110.5068
10243,-1200409.2461,2643488.5046
10244,-1200122.2539,2641703.5012
10245,-1200066.2471,2641647.4972
10246,-1199446.0273,2639571.2733
10247,-1199611.249,2637132.5024
10248,-1199485.2461,2637314.5004
10249,-1199387.246,2638042.5058
10250,-1199474.1383,2637738.9866
10251,-1200072.1532,2636312.9407
10252,-1200003.2469,2636460.4971
10253,-1200007.7366,2636518.81749999
10254,-1199836.1712,2636853.9821
10255,-1200070.5478,2636269.72459999
10256,-1200012.2044,2636105.9019
10257,-1200976.2463,2633961.4989
10258,-1200549.2537,2634472.49830001
10259,-1200577.2536,2634864.5023
10260,-1200339.2525,2635228.50090001
10261,-1201089.5282,2633701.9122
10262,-1201116.691,2633647.87500001
10263,-1199926.2475,2635879.49669999
10264,-1199933.2513,2635956.4998
10265,-1200045.2489,2635704.4972
10266,-1202484.5958,2630409.1813
10267,-1202390.2853,2630619.9974
10268,-1202229.2488,2630972.4997
10269,-1203274.7766,2625903.8267
10270,-1203211.0225,2626178.95870002
10271,-1210441.5128,2610585.42889999
10272,-1209910.2128,2610837.1342
10273,-1211602.8888,2610324.99360001
10274,-1210461.2447,2610224.4968
10275,-1210559.2471,2610112.4993
10276,-1216034.5751,2601703.9079
10277,-1215997.8494,2601739.02439999
10278,-1215726.504,2602008.2296
10279,-1222977.2469,2591408.508
10280,-1224433.2468,2588174.4984
10281,-1225259.2482,2587040.50380001
10282,-1225329.2516,2586872.4967
10283,-1198825.1097,2646041.2125
10284,-1199127.3578,2645943.9852
10285,-1198953.2524,2645966.4993
10286,-1200892.2922,2644538.6611
10287,-1200785.7611,2644129.9078
10288,-1199606.7722,2638910.2068
10289,-1204281.1102,2621188.1491
10290,-1203755.2475,2622508.22189999
10291,-1203819.9848,2623319.79099999
10292,-1203818.3342,2623360.70009999
10293,-1203643.2489,2624154.5027
10294,-1203774.5092,2623029.27540001
10295,-1218371.2506,2597036.5077
10296,-1221759.249,2594614.4988
10297,-1220513.2505,2595076.4969
10298,-1219841.2494,2595748.50660001
10299,-1219757.2505,2595888.5067
10300,-1219575.2471,2596280.506
10301,-1192620.8662,2597433.5619
10302,-1192343.5097,2597444.9159
10303,-1193133.8435,2597555.95030001
10304,-1194059.4814,2597658.16330001
10305,-1194159.7562,2597659.08379999
10306,-1197464.5207,2596308.6607
10307,-1200286.1827,2594951.1993
10308,-1201791.53,2593723.9006
10309,-1203837.3989,2592891.06780001
10310,-1217290.4724,2769470.2661
10311,-1217324.2436,2769517.30900001
10312,-1216988.0555,2770394.71340001
10313,-1216799.8451,2770459.70780001
10314,-1216673.2831,2771204.2158
10315,-1217659.1265,2770000.9985
10316,-1217471.2542,2773068.4982
10317,-1212892.1224,2752998.0027
10318,-1212864.1255,2753138.0026
10319,-1212283.1279,2754237.00390001
10320,-1211856.1221,2754943.9967
10321,-1212430.118,2753880.006
10322,-1212472.1221,2755797.6189
10323,-1213186.1256,2752690.0029
10324,-1212990.1259,2752829.9972
10325,-1213508.1282,2752451.9952
10326,-1215015.156,2751003.7313
10327,-1215015.9372,2751003.70629999
10328,-1214524.6218,2747712.5042
10329,-1214528.0462,2747718.7284
10330,-1214628.1192,2746950.0018
10331,-1213382.1217,2746347.9941
10332,-1213326.1254,2745690
10333,-1212822.1259,2743435.9994
10334,-1212569.0303,2743254.0004
10335,-1212584.1281,2743253.995
10336,-1202664.0463,2728497.0773
10337,-1202695.6026,2728556.2079
10338,-1193481.1249,2691712.9978
10339,-1193272.3087,2691839.3943
10340,-1193705.1251,2691699.0079
10341,-1193723.0672,2691734.88130001
10342,-1193950.1242,2691383.9961
10343,-1194272.1236,2690124.0015
10344,-1194160.1315,2690670.0013
10345,-1194524.126,2689060.0006
10346,-1194440.1254,2688962.00310001
10347,-1193131.1212,2685748.9991
10348,-1193271.1204,2685889.0016
10349,-1193558.123,2686637.99470001
10350,-1193600.1233,2686862.00130001
10351,-1193712.1202,2687239.9969
10352,-1193754.114,2687352.0026
10353,-1192802.1285,2685503.99909999
10354,-1192375.125,2684601.0045
10355,-1192032.1207,2683474.0011
10356,-1192438.1213,2684201.99789999
10357,-1192382.1234,2682620.0033
10358,-1192298.1196,2683235.9989
10359,-1190604.1244,2680996.0082
10360,-1191542.127,2681290.0089
10361,-1190492.1227,2680828.00249999
10362,-1191528.1262,2679217.9981
10363,-1191283.1253,2679406.9976
10364,-1187032.712,2668348.3522
10365,-1189904.125,2670901.9955
10366,-1187167.1076,2663337.34519999
10367,-1187468.1278,2664980.0045
10368,-1190254.1212,2659477.994
10369,-1190254.1288,2659646.0022
10370,-1190667.1202,2656951.00189999
